fips,name,state,lat,lon,population
36029,36029,,42.752759,-78.7781922,949715
36031,36031,,44.1096005,-73.7784307,37501
36033,36033,,44.5943758,-74.31067,47996
36035,36035,,43.1156093,-74.4236782,53588
36037,36037,,43.0009096,-78.1927784,58387
36039,36039,,42.2798211,-74.1420253,48026
36041,36041,,43.6578786,-74.5024556,5068
36043,36043,,43.571009,-74.8410968,60596
36045,36045,,43.996389,-76.0529678,117634
36047,36047,,40.6350451,-73.9506398,2712360
36049,36049,,43.7826811,-75.4441402,26681
36051,36051,,42.7290418,-77.778463,62253
36053,36053,,42.9100255,-75.6635749,68466
36055,36055,,43.2503466,-77.7005177,757332
36057,36057,,42.9008912,-74.4353575,49539
36059,36059,,40.7296118,-73.5894144,1391678
36061,36061,,40.7766419,-73.9701871,1669127
36063,36063,,43.2726719,-78.8129431,212808
36065,36065,,43.2427273,-75.4342824,232034
36067,36067,,43.0065163,-76.1961336,474621
36069,36069,,42.8563575,-77.3034967,112060
36071,36071,,41.4024096,-74.3062522,398277
36073,36073,,43.3399059,-78.2070281,40588
36075,36075,,43.4614431,-76.2092618,118019
36077,36077,,42.6297762,-75.028841,58952
36079,36079,,41.4279067,-73.7438608,97960
36081,36081,,40.6546581,-73.8412089,2393104
36083,36083,,42.7104206,-73.5138454,161125
36085,36085,,40.5612628,-74.1398995,493194
36087,36087,,41.1546276,-74.0246616,336485
36089,36089,,44.4881125,-75.074311,108836
36091,36091,,43.1061353,-73.8553872,235010
36093,36093,,42.8175516,-74.0435592,157515
36095,36095,,42.591294,-74.4381718,29936
36097,36097,,42.4197755,-76.938603,17920
36099,36099,,42.7822943,-76.827088,33900
36101,36101,,42.2667252,-77.3855253,94153
36103,36103,,40.943554,-72.6922183,1522998
36105,36105,,41.7199928,-74.7715769,78230
36107,36107,,42.1780565,-76.2974556,48567
36109,36109,,42.4530063,-76.4734835,105638
36111,36111,,41.9472124,-74.2654582,181862
36113,36113,,43.5551053,-73.8381388,65692
36115,36115,,43.3123766,-73.4394282,61504
36117,36117,,43.2181139,-77.0494024,91332
36119,36119,,41.1526862,-73.7457526,999723
36121,36121,,42.7013627,-78.2285667,40679
36123,36123,,42.638237,-77.1043238,24808
37001,37001,,36.0439535,-79.4005733,169185
37003,37003,,35.9209506,-81.1774668,36491
37005,37005,,36.4893563,-81.1322987,10910
37007,37007,,34.9749722,-80.1097633,22388
37009,37009,,36.4434687,-81.4993343,26598
37011,37011,,36.07209,-81.9202847,17747
37013,37013,,35.4823128,-76.8420144,44898
37015,37015,,36.0590432,-76.9623641,18105
37017,37017,,34.5919375,-78.5394885,30105
37019,37019,,34.0387542,-78.2277653,133789
37021,37021,,35.6093706,-82.5304234,266981
37023,37023,,35.746182,-81.7061795,87829
37025,37025,,35.3883455,-80.5527284,221200
37027,37027,,35.9663959,-81.5125404,80705
37029,37029,,36.3423438,-76.1624876,10353
37031,37031,,34.8583428,-76.5358602,67944
37033,37033,,36.3942984,-79.339609,22785
37035,37035,,35.6618826,-81.2149057,159852
37037,37037,,35.7049939,-79.2514542,75070
37039,37039,,35.1371499,-84.0614491,28515
37041,37041,,36.128979,-76.6027521,13796
37043,37043,,35.0529971,-83.7522638,10997
37045,37045,,35.3346302,-81.5571145,98898
37047,37047,,34.2616017,-78.6393077,51474
37049,37049,,35.1168292,-77.0813197,101405
37051,37051,,35.0501921,-78.8287187,333582
37053,37053,,36.3721739,-75.9412242,27575
37055,37055,,35.6062688,-75.7675364,36718
37057,37057,,35.7951312,-80.207107,168002
37059,37059,,35.9293554,-80.5425524,42543
37061,37061,,34.9344033,-77.9335434,49836
37063,37063,,36.0338282,-78.8781246,320146
37065,37065,,35.9170773,-77.6027422,49609
37067,37067,,36.1324661,-80.2569608,380583
37069,37069,,36.0882406,-78.2830903,67598
37071,37071,,35.2933443,-81.1772556,226097
37073,37073,,36.4421353,-76.7023552,10584
37075,37075,,35.3483644,-83.8309147,8089
37077,37077,,36.299884,-78.6576338,60854
37079,37079,,35.481959,-77.6816876,20524
37081,37081,,36.079065,-79.7886652,537113
37083,37083,,36.2514375,-77.6448423,49291
37085,37085,,35.3686348,-78.8716104,133074
37087,37087,,35.5588823,-82.9813074,61695
37089,37089,,35.3364146,-82.4797406,115613
37091,37091,,36.3635174,-76.981616,22010
37093,37093,,35.0172328,-79.2419635,52169
37095,37095,,35.4081567,-76.1536867,4697
37097,37097,,35.8062505,-80.8745238,183965
37099,37099,,35.2854541,-83.1239657,42983
37101,37101,,35.5134188,-78.3673482,211320
37103,37103,,35.0322677,-77.3561946,9326
37105,37105,,35.4763365,-79.1721174,62676
37107,37107,,35.2400662,-77.6355141,55344
37109,37109,,35.4884909,-81.2268928,85670
37111,37111,,35.6822711,-82.0480438,44527
37113,37113,,35.1529593,-83.421901,36532
37115,37115,,35.8642058,-82.7126309,21269
37117,37117,,35.8473006,-77.1196022,22213
37119,37119,,35.2468623,-80.8338317,1100984
37121,37121,,36.013102,-82.1635541,14951
37123,37123,,35.3275482,-79.9107517,25891
37125,37125,,35.3082717,-79.4927248,98618
37127,37127,,35.9659447,-77.9875546,94628
37129,37129,,34.1834455,-77.8642043,225175
37131,37131,,36.4217739,-77.3983518,17917
37133,37133,,34.7631087,-77.4994691,201597
37135,37135,,36.0625255,-79.120033,147376
37137,37137,,35.1475747,-76.6652684,12293
37139,37139,,36.2651986,-76.2606907,40240
37141,37141,,34.5125561,-77.8881063,59964
37143,37143,,36.1808969,-76.4032445,13002
37145,37145,,36.3863559,-78.9656305,38999
37147,37147,,35.5924897,-77.3727387,170600
37149,37149,,35.2779011,-82.1676211,19413
37151,37151,,35.7099148,-79.8062153,143735
37153,37153,,35.004636,-79.7556946,43301
37155,37155,,34.6392096,-79.1008811,118836
37157,37157,,36.3818062,-79.7827539,90903
37159,37159,,35.641355,-80.5217214,145784
37161,37161,,35.4027469,-81.9195825,64592
37163,37163,,34.9892978,-78.3712605,59468
37165,37165,,34.8400226,-79.4773366,34345
37167,37167,,35.3104492,-80.2543742,62148
37169,37169,,36.3937966,-80.2699209,44588
37171,37171,,36.415416,-80.6864631,71439
37173,37173,,35.5688491,-83.4656136,14166
37175,37175,,35.2101025,-82.816666,32979
37177,37177,,35.8704196,-76.1653454,3436
37179,37179,,34.9918204,-80.5304264,235699
37181,37181,,36.3654806,-78.4054343,42650
37183,37183,,35.7898464,-78.650624,1112883
37185,37185,,36.3981051,-78.0998993,18889
37187,37187,,35.844713,-76.5722906,11183
37189,37189,,36.2353679,-81.7098875,54077
37191,37191,,35.3541896,-78.0086695,117692
37193,37193,,36.2088833,-81.1660949,66335
37195,37195,,35.7003569,-77.9215978,78844
37197,37197,,36.1587653,-80.6651641,37198
37199,37199,,35.8893259,-82.3039535,18357
38001,38001,,46.0968146,-102.5331983,2237
38003,38003,,46.94255,-98.0701946,10869
38005,38005,,48.071743,-99.3511517,6090
38007,38007,,47.007044,-103.3640163,839
38009,38009,,48.7944116,-100.8312572,6442
38011,38011,,46.1101438,-103.5059433,3024
38013,38013,,48.7864534,-102.5200874,2177
38015,38015,,46.9788291,-100.4695326,97895
38017,38017,,46.9270033,-97.2523747,182992
38019,38019,,48.7684388,-98.4637903,3725
38021,38021,,46.1077559,-98.4965182,5013
38023,38023,,48.8147537,-103.5093256,2196
38025,38025,,47.3545572,-102.6123216,4054
38027,38027,,47.7234355,-98.9004745,2378
38029,38029,,46.2842552,-100.2378424,3316
38031,38031,,47.4714315,-98.8728755,3396
38033,38033,,46.9389237,-103.8446117,1812
38035,38035,,47.9260026,-97.450851,73101
38037,38037,,46.3578269,-101.6390494,2351
38039,38039,,47.4563342,-98.2322863,2242
38041,38041,,46.4357038,-102.454238,2502
38043,38043,,46.9382725,-99.731198,2397
38045,38045,,46.4641952,-98.5260571,4173
38047,38047,,46.469278,-99.5045846,1814
38049,38049,,48.2338417,-100.6332668,5420
38051,38051,,46.1086815,-99.4164868,2568
38053,38053,,47.7424751,-103.4032148,13762
38055,38055,,47.6532061,-101.4219144,9788
38057,38057,,47.3071473,-101.8333279,8405
38059,38059,,46.7108188,-101.2982647,32916
38061,38061,,48.2100726,-102.3648952,9717
38063,38063,,47.9186666,-98.2044278,3035
38065,38065,,47.1180789,-101.3314198,1850
38067,38067,,48.7668959,-97.5454045,6912
38069,38069,,48.2388827,-99.966497,4038
38071,38071,,48.2661631,-98.739031,11638
38073,38073,,46.4492764,-97.6475541,5679
38075,38075,,48.7127815,-101.6581522,2328
38077,38077,,46.2652192,-96.9379599,16546
38079,38079,,48.7682715,-99.8404634,12508
38081,38081,,46.1082035,-97.6300507,3839
38083,38083,,47.5813594,-100.3309858,1328
38085,38085,,46.1106181,-101.061284,3993
38087,38087,,46.4458338,-103.462462,775
38089,38089,,46.8170312,-102.6620262,32710
38091,38091,,47.4510624,-97.71892,1870
38093,38093,,46.9722235,-98.9561228,21678
38095,38095,,48.6821831,-99.2481583,2190
38097,38097,,47.4462146,-97.1647538,8008
38099,38099,,48.3769789,-97.7222304,10631
38101,38101,,48.2166858,-101.5405369,69686
38103,38103,,47.5808513,-99.6822135,4031
38105,38105,,48.3557649,-103.5013332,38460
39001,39001,,38.8344683,-83.4780816,27564
39003,39003,,40.7716274,-84.1061032,102462
39005,39005,,40.843273,-82.2701271,52658
39007,39007,,41.9066369,-80.7455916,97869
39009,39009,,39.3327548,-82.0458853,62933
39011,39011,,40.561309,-84.2240177,46282
39013,39013,,40.0176819,-80.9677268,67077
39015,39015,,38.9313769,-83.8667723,43694
39017,39017,,39.4397469,-84.5657341,387830
39019,39019,,40.5798841,-81.090787,26866
39021,39021,,40.1327753,-83.7676037,38678
39023,39023,,39.9170315,-83.783676,136032
39025,39025,,39.0520537,-84.1494847,207650
39027,39027,,39.4166813,-83.8045826,42046
39029,39029,,40.770073,-80.778455,102331
39031,39031,,40.2967096,-81.9301092,36621
39033,39033,,40.8485244,-82.9247827,41939
39035,39035,,41.555037,-81.6049566,1263667
39037,39037,,40.1314669,-84.6211906,51839
39039,39039,,41.3216789,-84.4864334,38329
39041,39041,,40.2789411,-83.0074622,211121
39043,39043,,41.3941426,-82.5868354,75560
39045,39045,,39.747694,-82.626685,157622
39047,39047,,39.5552462,-83.4618927,28897
39049,39049,,39.9698749,-83.0090858,1313598
39051,39051,,41.5972639,-84.1242667,42709
39053,39053,,38.8170456,-82.3017463,29369
39055,39055,,41.4993217,-81.1735054,95408
39057,39057,,39.6874785,-83.8948943,167043
39059,39059,,40.0566648,-81.497875,38542
39061,39061,,39.1969272,-84.5441868,826790
39063,39063,,41.000217,-83.6659471,75139
39065,39065,,40.6604152,-83.6640773,30738
39067,39067,,40.2923175,-81.0915651,14623
39069,39069,,41.3315843,-84.0688996,27618
39071,39071,,39.1844221,-83.601359,43162
39073,39073,,39.4903424,-82.4834473,28180
39075,39075,,40.5655971,-81.9300012,44166
39077,39077,,41.1450798,-82.594641,58583
39079,39079,,39.0134773,-82.614142,32531
39081,39081,,40.3993836,-80.7635272,65620
39083,39083,,40.4036198,-82.4223929,62399
39085,39085,,41.7781416,-81.1973297,232202
39087,39087,,38.6038659,-82.5171856,58570
39089,39089,,40.0915047,-82.4834352,177454
39091,39091,,40.3875532,-83.766343,45997
39093,39093,,41.4388045,-82.179722,311737
39095,39095,,41.6823213,-83.4689033,431212
39097,39097,,39.8966098,-83.4008874,43947
39099,39099,,41.0108798,-80.7703956,229044
39101,39101,,40.5880337,-83.1688034,65515
39103,39103,,41.1161742,-81.8997641,181448
39105,39105,,39.0898068,-82.0283968,22361
39107,39107,,40.5353325,-84.6320588,42154
39109,39109,,40.0533257,-84.2284135,107899
39111,39111,,39.7262526,-81.0909834,13514
39113,39113,,39.7537357,-84.2905915,536136
39115,39115,,39.6249458,-81.8616967,13955
39117,39117,,40.5252659,-82.7977288,34892
39119,39119,,39.9660457,-81.9435064,86346
39121,39121,,39.7672317,-81.452493,14166
39123,39123,,41.5454953,-83.0126127,40479
39125,39125,,41.1189483,-84.5821249,18858
39127,39127,,39.7431874,-82.2379525,35439
39129,39129,,39.648947,-83.0528267,58458
39131,39131,,39.0713413,-83.0529107,27271
39133,39133,,41.1689703,-81.1969618,161897
39135,39135,,39.7388104,-84.6447584,41027
39137,39137,,41.0245334,-84.1298791,34395
39139,39139,,40.774159,-82.5427812,124504
39141,39141,,39.3238949,-83.0595381,77205
39143,39143,,41.3553193,-83.1427763,59013
39145,39145,,38.8148886,-82.998675,74392
39147,39147,,41.1199923,-83.1275469,55166
39149,39149,,40.3366802,-84.2041425,48307
39151,39151,,40.8141314,-81.3656673,374712
39153,39153,,41.1218471,-81.5349279,540567
39155,39155,,41.3063744,-80.7703998,202199
39157,39157,,40.4474395,-81.4711663,93025
39159,39159,,40.2959008,-83.3670416,61769
39161,39161,,40.8555203,-84.5857751,28808
39163,39163,,39.2520418,-82.4859614,12853
39165,39165,,39.4256625,-84.1699402,239556
39167,39167,,39.4506764,-81.4906359,59942
39169,39169,,40.8296612,-81.8871942,116858
39171,39171,,41.5649587,-84.5843235,37026
39173,39173,,41.3601834,-83.6226821,131930
39175,39175,,40.8397816,-83.313681,21933
40001,40001,,35.8980428,-94.6510258,19839
40003,40003,,36.7297032,-98.3234449,5744
40005,40005,,34.3924691,-96.0365577,14080
40007,40007,,36.7483343,-100.4830555,5100
40009,40009,,35.2706008,-99.6900574,22349
40011,40011,,35.8777951,-98.4290308,8799
40013,40013,,33.9640035,-96.2651348,45809
40015,40015,,35.1679202,-98.3810447,27253
40017,40017,,35.5433544,-97.9798891,151174
40019,40019,,34.2518484,-97.2879273,48102
40021,40021,,35.9043668,-94.9967964,47307
40023,40023,,34.0276995,-95.5540792,14307
40025,40025,,36.7483904,-102.5176984,2271
40027,40027,,35.2063756,-97.3230884,292110
40029,40029,,34.5828612,-96.288039,5294
40031,40031,,34.66263,-98.4766117,121502
40033,40033,,34.290676,-98.3734379,5603
40035,40035,,36.7638896,-95.2015531,14172
40037,40037,,35.9073976,-96.3801769,71879
40039,40039,,35.6456012,-98.9973857,28564
40041,40041,,36.3934371,-94.8081892,40688
40043,40043,,35.9779598,-99.014385,4548
40045,40045,,36.2242576,-99.7501388,3813
40047,40047,,36.3781319,-97.7887411,62628
40049,40049,,34.7093497,-97.312723,25949
40051,40051,,35.0210581,-97.8868902,54739
40053,40053,,36.7882544,-97.7881508,4166
40055,40055,,34.9338533,-99.5529675,5548
40057,40057,,34.745971,-99.8441936,2540
40059,40059,,36.8003504,-99.6628052,3358
40061,40061,,35.2324314,-95.1096421,11711
40063,40063,,35.0529339,-96.2511829,13406
40065,40065,,34.5940059,-99.4122347,24960
40067,40067,,34.1050824,-97.8388896,5491
40069,40069,,34.3134553,-96.6542545,10446
40071,40071,,36.8148851,-97.1438616,44019
40073,40073,,35.9494357,-97.9345565,15272
40075,40075,,34.9214893,-98.9816168,8518
40077,40077,,34.8751365,-95.2722625,9555
40079,40079,,34.8973562,-94.6950743,48436
40081,40081,,35.7031175,-96.8813917,33650
40083,40083,,35.9142774,-97.4509518,49005
40085,40085,,33.9578039,-97.2450928,10105
40087,40087,,35.0164359,-97.4498032,41258
40089,40089,,34.1170728,-94.7660863,31112
40091,40091,,35.3691078,-95.6717865,19105
40093,40093,,36.3131189,-98.5420147,7753
40095,40095,,34.0270069,-96.7705327,15361
40097,40097,,36.303804,-95.2356382,39303
40099,40099,,34.4857664,-97.0715567,13874
40101,40101,,35.6175506,-95.3839106,66881
40103,40103,,36.384901,-97.2363345,11020
40105,40105,,36.7896148,-95.6133123,9484
40107,40107,,35.466804,-96.3277619,11444
40109,40109,,35.5546109,-97.4094007,790938
40111,40111,,35.6435003,-95.9659468,37046
40113,40113,,36.6242995,-96.408112,46140
40115,40115,,36.8357635,-94.8026814,30568
40117,40117,,36.3137038,-96.6966693,15687
40119,40119,,36.0792253,-96.9752553,81817
40121,40121,,34.9255401,-95.7481302,43836
40123,40123,,34.7214152,-96.6917804,38102
40125,40125,,35.2113915,-96.9570036,72331
40127,40127,,34.377899,-95.4080818,10891
40129,40129,,35.7085544,-99.7415716,3477
40131,40131,,36.3777941,-95.6013835,94637
40133,40133,,35.1583657,-96.6028575,23798
40135,40135,,35.5024345,-94.7507569,39652
40137,40137,,34.4813609,-97.8556068,42983
40139,40139,,36.7463169,-101.4838549,21448
40141,40141,,34.3710852,-98.931701,7070
40143,40143,,36.1203177,-95.9418132,664084
40145,40145,,35.9633876,-95.5142005,80509
40147,40147,,36.704403,-95.9062525,52382
40149,40149,,35.2894967,-98.9914359,11014
40151,40151,,36.7269843,-98.863649,8731
40153,40153,,36.4256189,-99.2736609,20591
41001,41001,,44.7034268,-117.6919334,16539
41003,41003,,44.4938816,-123.4246641,94667
41005,41005,,45.1604934,-122.1951274,418577
41007,41007,,46.0245094,-123.7050366,40720
41009,41009,,45.941932,-123.081079,52381
41011,41011,,43.1859095,-124.0941335,64619
41013,41013,,44.1630537,-120.3715849,24300
41015,41015,,42.4664387,-124.2109292,23234
41017,41017,,43.9151181,-121.2255751,194964
41019,41019,,43.2863277,-123.154476,110680
41021,41021,,45.382955,-120.276246,1954
41023,41023,,44.4963261,-119.0140572,7225
41025,41025,,43.0644492,-118.9871695,7454
41027,41027,,45.5117753,-121.6559762,23915
41029,41029,,42.4116214,-122.6756106,221662
41031,41031,,44.6451505,-121.1786315,24232
41033,41033,,42.3869829,-123.5716197,87686
41035,41035,,42.6837613,-121.6461682,68899
41037,41037,,42.7884009,-120.3897896,8119
41039,41039,,43.9283337,-122.8975806,380532
41041,41041,,44.6410607,-123.9112121,49866
41043,41043,,44.4888982,-122.5372084,127200
41045,41045,,43.1886252,-117.6031915,31313
41047,41047,,44.9008984,-122.5762602,344037
41049,41049,,45.4254956,-119.6023111,11964
41051,41051,,45.5477107,-122.4173625,810011
41053,41053,,44.9003723,-123.3986397,86347
41055,41055,,45.3992158,-120.6785124,1784
41057,41057,,45.4558895,-123.7592988,27129
41059,41059,,45.5911997,-118.7338795,79509
41061,41061,,45.3040809,-117.9991488,26255
41063,41063,,45.593753,-117.1855796,7330
41065,41065,,45.1645359,-121.1650693,26603
41067,41067,,45.5535419,-123.0976146,596969
41069,41069,,44.7364146,-120.0268608,1477
41071,41071,,45.2478274,-123.3163993,107024
42001,42001,,39.8694707,-77.2177296,103782
42003,42003,,40.4697574,-79.9804515,1246116
42005,42005,,40.8123805,-79.4641285,65967
42007,42007,,40.6841401,-80.3507209,168260
42009,42009,,39.9986336,-78.4947466,47729
42011,42011,,40.4139565,-75.9268598,426967
42013,42013,,40.4986828,-78.309597,123132
42015,42015,,41.7915044,-76.5021231,60233
42017,42017,,40.3368872,-75.10706,643872
42019,42019,,40.9138467,-79.9189776,192561
42021,42021,,40.5102268,-78.7104774,134048
42023,42023,,41.4382909,-78.1983225,4596
42025,42025,,40.9183666,-75.7050387,64792
42027,42027,,40.9091275,-77.8478769,158879
42029,42029,,39.9740287,-75.7497512,531704
42031,42031,,41.1981594,-79.4203691,37571
42033,42033,,41.0068618,-78.4777237,80667
42035,42035,,41.2395075,-77.629009,37824
42037,42037,,41.0455174,-76.4042599,65013
42039,42039,,41.687876,-80.107795,84495
42041,42041,,40.1648047,-77.2634419,257333
42043,42043,,40.4125646,-76.7926343,284199
42045,42045,,39.9166853,-75.3988178,573883
42047,42047,,41.4273317,-78.6539366,31037
42049,42049,,42.1179519,-80.0963858,271903
42051,42051,,39.9189072,-79.6401194,129443
42053,42053,,41.513304,-79.249705,7121
42055,42055,,39.9267722,-77.7245208,155592
42057,42057,,39.9107505,-78.1226171,14529
42059,42059,,39.8477067,-80.2256552,36248
42061,42061,,40.4223108,-77.9685953,44458
42063,42063,,40.6514319,-79.0875451,83620
42065,42065,,41.1380282,-79.012419,44491
42067,42067,,40.530673,-77.4004377,23607
42069,42069,,41.4366359,-75.6087683,215529
42071,42071,,40.0419921,-76.250198,550480
42073,42073,,40.9927352,-80.3344455,86311
42075,42075,,40.3714482,-76.4648185,142486
42077,42077,,40.6142409,-75.5906269,372492
42079,42079,,41.1730778,-75.9760533,324825
42081,42081,,41.3438824,-77.0552624,114274
42083,42083,,41.8145902,-78.5724631,40652
42085,42085,,41.3000142,-80.2527863,111216
42087,42087,,40.6016153,-77.6518322,46156
42089,42089,,41.0562401,-75.3290651,168128
42091,42091,,40.2099992,-75.3702011,850890
42093,42093,,41.0292837,-76.6652253,18198
42095,42095,,40.7527913,-75.3074468,311359
42097,42097,,40.8515244,-76.709877,91853
42099,42099,,40.3977795,-77.2663284,45879
42101,42101,,40.0093755,-75.1333459,1596865
42103,42103,,41.3259485,-75.0315143,58345
42105,42105,,41.7485866,-77.8944358,16478
42107,42107,,40.703682,-76.2177878,143308
42109,42109,,40.7554068,-77.0729288,39877
42111,42111,,39.9812968,-79.0284859,74331
42113,42113,,41.4392848,-76.5117166,5935
42115,42115,,41.8196651,-75.8009686,38892
42117,42117,,41.7668593,-77.2572881,41089
42119,42119,,40.962179,-77.0554751,43094
42121,42121,,41.4007143,-79.7658126,50810
42123,42123,,41.8342984,-79.2981823,38791
42125,42125,,40.2000054,-80.2521319,209090
42127,42127,,41.6466021,-75.2924932,51244
42129,42129,,40.3110682,-79.4666879,355107
42131,42131,,41.5251726,-76.008731,26389
42133,42133,,39.9217514,-76.7288887,454605
44001,44001,,41.7068397,-71.2866874,50672
44003,44003,,41.675118,-71.5802819,169345
44005,44005,,41.5010449,-71.2830626,85525
44007,44007,,41.8697678,-71.5786246,656672
44009,44009,,41.396792,-71.620282,129735
45001,45001,,34.229041,-82.4540577,24374
45003,45003,,33.5500134,-81.632983,168045
45005,45005,,32.9797573,-81.3632651,8304
45007,45007,,34.521235,-82.6386029,202223
45009,45009,,33.2030211,-81.0531607,13525
45011,45011,,33.2605516,-81.4342278,20801
45013,45013,,32.358112,-80.6894218,186007
45015,45015,,33.2077,-79.9536554,224806
45017,45017,,33.6747804,-80.7803468,14198
45019,45019,,32.8004582,-79.94248,404946
45021,45021,,35.0497962,-81.6076469,56204
45023,45023,,34.6893424,-81.1612488,32273
45025,45025,,34.6370178,-80.1592269,43655
45027,45027,,33.6646821,-80.2178886,31613
45029,45029,,32.8350184,-80.6552438,38520
45031,45031,,34.3321854,-79.9621155,63433
45033,45033,,34.3901723,-79.3749638,28527
45035,45035,,33.0821859,-80.4046966,160180
45037,45037,,33.7764976,-81.9682452,25938
45039,45039,,34.3956685,-81.1270007,21186
45041,45041,,34.0285346,-79.7102329,137276
45043,45043,,33.4175309,-79.2963325,62992
45045,45045,,34.8926452,-82.3720772,519178
45047,45047,,34.1557959,-82.1278759,69338
45049,45049,,32.7783341,-81.1438217,19227
45051,45051,,33.9092694,-78.9766749,344865
45053,45053,,32.43059,-81.021627,28363
45055,45055,,34.3383561,-80.5908847,64989
45057,45057,,34.6868182,-80.7036885,94653
45059,45059,,34.4836761,-82.0054976,67148
45061,45061,,34.1586401,-80.2512086,16730
45063,45063,,33.8992461,-81.2661183,291723
45065,45065,,33.8975992,-82.3161961,9584
45067,45067,,34.0836195,-79.3540014,29585
45069,45069,,34.60167,-79.6794351,26912
45071,45071,,34.2898805,-81.5996761,37842
45073,45073,,34.7487656,-83.0615395,77932
45075,45075,,33.436135,-80.8029131,84909
45077,45077,,34.8853677,-82.7233774,129617
45079,45079,,34.0290952,-80.8980371,414719
45081,45081,,34.0052784,-81.7279033,19008
45083,45083,,34.9320145,-81.9916236,322864
45085,45085,,33.9161395,-80.3823757,105537
45087,45087,,34.6903965,-81.6158961,27306
45089,45089,,33.6264617,-79.716474,31279
45091,45091,,34.9701875,-81.1831873,276569
46003,46003,,43.7247191,-98.5775872,2649
46005,46005,,44.4182649,-98.2794224,18959
46007,46007,,43.1869121,-101.677181,3411
46009,46009,,42.985799,-97.8841987,7020
46011,46011,,44.3766745,-96.7977971,34315
46013,46013,,45.5892542,-98.3521746,38471
46015,46015,,43.7298732,-99.092909,5247
46017,46017,,44.0443062,-99.2039983,1974
46019,46019,,44.8962264,-103.5014361,10167
46021,46021,,45.7855747,-100.0021074,1548
46023,46023,,43.2061853,-98.5951429,9346
46025,46025,,44.8552107,-97.7249124,3791
46027,46027,,42.9161495,-96.980468,14816
46029,46029,,44.9662852,-97.1988375,28289
46031,46031,,45.6856708,-101.1796647,3965
46033,46033,,43.6849428,-103.46225,8360
46035,46035,,43.6804393,-98.1558683,19944
46037,46037,,45.355161,-97.5814295,5487
46039,46039,,44.7562899,-96.6902393,4283
46041,46041,,45.148049,-100.8379534,5343
46043,46043,,43.3915064,-98.3584331,2838
46045,46045,,45.4116802,-99.205362,4005
46047,46047,,43.2216189,-103.5126087,6979
46049,46049,,45.0654764,-99.1535637,2157
46051,46051,,45.1726366,-96.7722606,7550
46053,46053,,43.1751423,-99.2065908,4004
46055,46055,,44.2880971,-101.5408561,1868
46057,46057,,44.6806187,-97.178598,6127
46059,46059,,44.5467133,-99.0045751,3061
46061,46061,,43.6806116,-97.7968454,3429
46063,46063,,45.5966105,-103.4738711,1179
46065,46065,,44.3844521,-99.9756842,17829
46067,46067,,43.3367101,-97.7493828,7412
46069,46069,,44.5371743,-99.4727359,1381
46071,46071,,43.677506,-101.6263229,2868
46073,46073,,44.0634099,-98.6231702,1811
46075,46075,,43.951991,-100.6861382,916
46077,46077,,44.3629687,-97.499313,5131
46079,46079,,44.0284497,-97.1232229,11358
46081,46081,,44.3485137,-103.8063624,25687
46083,46083,,43.2794204,-96.7222862,63233
46085,46085,,43.8948122,-99.8419253,3746
46087,46087,,43.6804155,-97.3580479,5676
46089,46089,,45.7842491,-99.2114212,2245
46091,46091,,45.7370443,-97.5808695,4373
46093,46093,,44.6052822,-102.7141689,29561
46095,46095,,43.5846896,-100.7609555,1916
46097,46097,,44.0215411,-97.608122,2293
46099,46099,,43.6674723,-96.7957261,194884
46101,46101,,44.0124293,-96.6760536,6335
46103,46103,,44.0023492,-102.8238015,108707
46105,46105,,45.4833865,-102.4679947,2977
46107,46107,,45.0527131,-99.9620034,2613
46109,46109,,45.6233973,-96.9475513,10254
46111,46111,,44.0189419,-98.0917093,2371
46115,46115,,44.9237717,-98.3396152,6408
46117,46117,,44.4139844,-100.7478218,2963
46119,46119,,44.7223248,-100.1313985,1279
46121,46121,,43.2087936,-100.7076636,9434
46123,46123,,43.3497292,-99.8762186,5615
46125,46125,,43.3086698,-97.1501851,8621
46127,46127,,42.8311064,-96.6508287,16424
46129,46129,,45.4276046,-100.0278563,5355
46135,46135,,43.006603,-97.3883614,23213
46137,46137,,44.9897638,-101.6608274,2479
47001,47001,,36.1167307,-84.1954177,76683
47003,47003,,35.5136604,-86.4582939,49754
47005,47005,,36.0709478,-88.0712321,15872
47007,47007,,35.5935612,-85.2059104,14863
47009,47009,,35.6881849,-83.9229731,134042
47011,47011,,35.1539144,-84.8594137,107845
47013,47013,,36.4015922,-84.1592495,39388
47015,47015,,35.808394,-86.0624044,14309
47017,47017,,35.9657478,-88.4523791,28370
47019,47019,,36.2847441,-82.1265932,56314
47021,47021,,36.2551687,-87.1008077,40878
47023,47023,,35.420253,-88.6113533,17278
47025,47025,,36.501572,-83.6606975,31958
47027,47027,,36.5457493,-85.5457173,7568
47029,47029,,35.916198,-83.1192242,35896
47031,47031,,35.4887654,-86.0782018,57227
47033,47033,,35.8187949,-89.1324936,14012
47035,47035,,35.9523984,-84.9947614,60568
47037,47037,,36.1691287,-86.7847898,708490
47039,47039,,35.6031362,-88.1102917,11460
47041,47041,,35.9822191,-85.8335959,19875
47043,47043,,36.1455325,-87.3641546,54000
47045,47045,,36.054196,-89.3983058,36975
47047,47047,,35.1969933,-89.4138027,41584
47049,47049,,36.3698921,-84.9377641,18385
47051,47051,,35.1559259,-86.0992032,42528
47053,47053,,35.9916316,-88.9338117,50278
47055,47055,,35.2027228,-87.035319,30197
